login_hour,failed_attempts,device_type,location_code,login_frequency,latitude,longitude,travel_speed_mph
19,1,2,81,26,-33.78808006835615,151.63687668274102,0.0
19,2,1,81,18,43.46876636873989,-79.18688640725033,0.0
14,1,2,55,16,47.720657041787035,1.1474628393908546,0.0
10,1,2,26,8,35.32163680754905,138.91122645609914,349.7710558210601
9,2,2,69,25,2.1624840117336372,103.46512485603196,0.0
9,2,0,72,15,35.496103202695025,140.01250523571676,0.0
11,0,2,4,32,35.627545905613985,139.50693941261937,0.0
20,2,0,39,6,35.49594289163806,138.5786163379313,11.31445745517812
2,47,0,81,70,35.61089282949309,139.41611502123848,0.0
9,32,1,47,78,-33.973906072021016,151.3714257621332,0.0
11,2,1,19,21,40.38781339406827,-73.73095247148615,0.0
16,0,2,82,36,-34.36439015480502,151.29536068616773,0.0
14,2,2,1,23,-34.020033419103676,151.25687826134126,0.0
14,0,0,46,21,18.79251951222338,73.42291717069956,0.0
14,2,0,26,12,52.96536904188745,13.368483260090597,0.0
10,1,0,26,21,1.7369288756728127,103.36616997661945,0.0
21,2,1,33,7,53.00742514234807,14.267953885176187,0.0
13,1,1,89,1,49.51507178161628,2.7722049133728035,0.0
18,0,1,46,20,48.88840887997509,1.4242811145248377,0.0
20,1,2,12,5,1.3322305475969127,104.35648896115825,0.0
21,0,0,40,35,49.00779942211911,2.5729107497454624,0.0
9,1,2,26,27,41.39752048821205,-74.00465732962262,0.0
14,0,0,79,11,40.04216266449086,-74.4211275945186,0.0
4,16,0,27,30,-23.458135404832717,-46.47653061193772,148.78708481551104
13,39,0,36,47,48.655001152226305,2.4241707929509992,98.5202578136514
17,1,1,56,7,-33.895229977145654,151.04053585707507,0.0
9,1,0,39,19,36.20272871650769,139.3155621874554,0.0
19,5,1,58,143,35.34387953300624,139.40036543694794,0.0
11,1,1,64,25,40.88435454147588,-74.38477485561964,0.0
11,0,0,14,16,0.4627845833950983,103.58652503413298,430.26952807686047
8,1,0,90,32,-34.58738338037114,151.22282702034448,0.0
20,2,2,98,35,49.16799991573196,1.8627223769463648,311.0814219875014
21,2,0,77,8,43.83679691524327,-79.24204395517906,0.0
16,2,0,94,5,50.36894365095019,-1.002410021505105,0.0
8,1,0,94,39,35.98789971945818,139.6404073423925,0.0
17,0,1,8,35,-23.4950894524331,-46.97803891239178,0.0
16,2,2,60,36,52.30258711904488,13.558204927492605,0.0
17,0,2,74,19,40.472326936370955,-73.80217187318753,0.0
11,2,2,42,39,51.23903072987924,-0.18865197720893356,0.0
12,0,2,74,25,51.38922358303782,0.16399423498663593,0.0
9,2,0,57,11,35.730534415533675,140.2906672292802,0.0
17,1,0,47,20,-34.21897440372898,151.00972410357483,0.0
16,0,0,30,26,19.24681460968456,72.34093235746235,445.1196151739049
10,2,0,80,10,18.816073304225622,72.72622223100785,21.91691657533827
8,2,1,41,20,40.67187463425597,-74.61924104490424,0.0
16,1,1,66,19,51.633694935842094,14.217733670977823,0.0
20,1,2,39,8,52.518324565170516,13.947796838204086,0.0
15,2,1,48,12,-23.094811902097717,-46.89644726561349,0.0
13,2,0,19,34,1.061482413458584,104.17248260511423,0.0
14,2,0,26,31,-23.762607782605894,-47.470522131913846,0.0
11,2,0,38,37,35.73649496694536,139.923561315486,0.0
3,12,1,79,195,35.81367571169505,139.7342388782643,0.0
18,2,1,58,30,1.4073452693497344,103.95171950212445,0.0
3,1,0,43,21,40.47761729686608,-73.85189979632158,15181.411876242992
21,1,1,89,38,-23.691509465381518,-46.51844449159885,0.0
16,1,2,37,22,18.977097657051747,73.15840102492388,0.0
15,0,0,22,9,-23.003108144180043,-46.221685560826586,0.0
16,1,2,53,14,19.23437102940222,73.23423059046331,0.0
20,0,2,2,5,43.36098599875579,-79.44516377801268,0.0
18,2,0,97,38,40.52416089705816,-73.16091118332702,0.0
11,2,0,77,3,44.728942454412234,-80.19508953384779,0.0
8,0,1,62,21,48.64866632929411,2.7232414849346673,0.0
13,0,0,48,30,1.3262857638538654,103.39744176912195,0.0
12,2,2,24,30,19.160562025049547,72.1331249416192,0.0
21,1,0,27,15,2.0847948777595473,104.2169917089896,0.0
20,2,2,40,36,35.89852759283348,138.43769286106368,0.0
12,2,0,50,1,18.277144040113296,72.43043365543181,0.0
9,1,0,3,2,18.629066175247594,72.96052947178427,0.0
8,2,1,91,21,48.663920731760285,1.9657869682960079,9961.814164738138
18,2,1,1,26,52.77190920922009,13.896558816488273,0.0
11,0,2,22,19,18.786372383578577,73.04310546262988,0.0
9,1,0,80,7,-23.57540431591329,-46.10932896912393,0.0
8,2,2,5,34,52.68465789257589,13.225695340271228,0.0
10,2,1,79,38,52.88648758963075,13.703637443778291,0.0
16,0,1,90,39,52.358114621763086,-0.15983515006424878,0.0
17,1,1,76,22,19.514550989393147,72.98223461505894,0.0
15,1,1,80,8,43.081666030764545,-79.05352385440831,0.0
19,2,0,51,18,52.28774653724876,13.047041574620733,165.3282985272877
17,1,2,30,25,51.558464460435516,-0.3060358186841653,0.0
8,0,1,97,36,39.356554754076015,-74.01309901220567,0.0
5,17,0,77,55,35.32632925379532,139.29693292708768,74.68527830605484
8,2,0,70,1,34.970219511727876,139.74015922654922,0.0
18,1,2,82,27,43.25252428211273,-78.64846024963333,0.0
16,1,2,43,3,18.661768615516138,72.42441505911144,0.0
14,0,0,31,2,-23.941547842636233,-46.86793670237739,0.0
2,23,0,99,124,36.30117995495357,51.51417990853791,0.0
10,1,2,42,20,48.35628985971353,2.749735808402892,0.0
21,1,2,49,7,34.44863748713886,139.91468405289578,0.0
13,1,1,47,9,40.897588801343744,-73.82943638100106,0.0
20,2,2,13,30,43.87065137884074,-78.3562104175924,0.0
13,2,2,57,22,-33.4643235504805,150.94214349886192,0.0
19,0,1,29,22,43.29060479053178,-79.59197507758026,167.14531549145238
6,9,1,61,111,-33.6735252654041,151.39547490238746,54.619478282457735
16,2,0,59,1,41.39111669109173,-73.94312441373229,0.0
17,0,1,33,6,40.695448339985056,-74.40234714109305,0.0
1,27,1,18,56,1.1939171880006794,103.91463659621813,0.0
14,0,0,12,39,40.265045298927454,-74.38156302846322,0.0
17,1,0,57,31,51.3575307116954,0.25258637483530666,0.0
4,26,0,97,84,5.927306674294078,2.872877779278455,21.541907379004435
17,0,1,52,39,40.61343048199169,-73.99772530054544,0.0
9,1,0,69,23,18.088931275832056,71.90352637028637,0.0
8,1,1,12,30,48.62511684195692,1.956032705815473,19647.45171534692
13,0,0,87,15,44.23425041496256,-78.22055655889012,0.0
16,2,2,44,9,-23.87199911174044,-46.48337452411462,0.0
10,2,0,44,33,43.59796904548099,-78.79194119666684,0.0
12,1,0,2,10,1.8896414105179817,103.47399121509055,0.0
19,1,0,26,1,52.18964637587143,13.111251092514127,0.0
10,0,2,63,20,51.697579265191955,0.3718648556198768,0.0
15,1,1,27,9,48.427547227615904,2.369265990755789,0.0
17,0,0,44,37,53.113193706107644,13.054146200937561,0.0
14,1,2,28,19,52.347295842541975,-0.04781757211309229,0.0
16,1,0,34,17,19.819373567899888,72.83089379535828,0.0
19,2,0,38,8,48.602243479567655,2.3539545023179573,14991.469514006094
8,1,2,19,1,49.220834956236466,2.257502429626393,0.0
11,2,0,20,39,51.96498094745428,13.727807737084868,0.0
17,1,2,15,15,-33.44271660587408,151.3776745244404,0.0
11,1,2,19,13,52.11036340380829,-1.1206310781996576,498.5102988922128
14,1,1,25,29,48.77214960984628,2.777017500879934,172.16683348849114
13,6,1,63,175,1.4679170746146897,103.9263461575519,0.0
14,2,2,29,4,43.490188431977025,-79.07942928227233,0.0
13,2,2,41,15,1.4338387395837267,104.72647060262277,0.0
18,2,2,33,22,18.668518007717278,72.50342693268964,0.0
17,0,2,57,10,1.4277847372851884,103.99438627015593,0.0
18,0,0,90,2,52.27545260704055,13.384622075076688,488.12689317140314
15,0,1,8,29,43.58447095766447,-78.90427052054983,0.0
12,0,0,76,32,51.23089228516876,12.99569166019771,0.0
18,1,1,58,24,-33.4176726633054,150.67166770588685,0.0
20,1,2,18,2,-34.5237885791412,151.88572058734664,0.0
11,0,1,59,8,35.63877330703258,139.8683409775636,316.8671158835069
12,2,2,82,22,48.98238554241616,2.859659491227579,0.0
14,1,1,17,3,18.884758491270954,73.08679353923388,0.0
15,1,0,48,22,-24.004651065482904,-46.88487811602751,362.6928037930525
11,1,1,64,11,36.582046028059516,138.86480332216266,0.0
21,2,1,87,8,49.04653392535454,2.151845346258463,0.0
14,0,0,60,36,40.7293135214829,-74.47163378985813,344.89195956024844
11,0,2,37,33,18.7568280699285,73.0771916643953,42.66949454548328
19,2,1,46,34,53.15458859127157,13.451089754818243,132.84085715414594
18,1,1,54,9,49.32421908069981,1.9513064236454993,0.0
15,2,1,30,2,44.304993318570055,-79.82122243637806,0.0
15,1,2,71,20,49.64095450550546,3.415417794486604,305.07723789927917
20,0,2,58,13,44.32585231365535,-78.9320189134643,0.0
16,0,1,50,15,-34.045513371868,150.26538758037483,0.0
2,12,1,1,46,48.87422705422941,2.323970997302742,294.36535401199603
19,1,1,21,18,-23.078768079067316,-46.844570555202516,0.0
19,0,1,10,25,-23.564335333797132,-47.028263012644125,0.0
18,2,2,8,8,19.123089720840206,71.95961276778375,410.4581264579555
13,0,1,49,33,48.453584840164716,2.2572987401262896,0.0
12,2,2,64,16,48.084367753196766,1.8234644039020949,0.0
18,2,2,21,6,-33.84641656645255,151.37654960088906,0.0
19,2,0,30,37,-23.602740673188432,-47.50898497828393,445.6997657711925
12,1,1,70,1,43.23653595956704,-79.88890542499341,0.0
19,0,2,20,9,35.51456735535197,139.07991029565704,0.0
3,28,0,95,122,33.42949706574815,36.5581897717048,0.0
8,0,1,15,2,49.17491574220641,1.303252279345663,0.0
19,0,0,73,24,40.484280832068805,-73.90635134500397,0.0
10,1,1,34,21,52.35893021240497,13.246015216782569,0.0
14,0,1,47,22,-34.1763090056699,150.8604331083492,0.0
21,1,1,75,32,52.40880264005608,12.82227866488999,0.0
12,1,1,90,21,44.16532131515154,-78.32916084048061,0.0
17,0,2,20,29,48.67149528859338,1.9309997587316015,0.0
0,9,1,9,49,-33.85502127665543,151.35173798370067,385.357964829646
10,2,0,16,38,39.976545810979495,-73.66955689184127,424.96677458310296
17,2,1,13,24,48.64217853218478,2.3624726894438575,0.0
13,0,2,88,9,36.799264482968006,140.14187610545991,0.0
21,0,2,41,10,49.032373979412945,1.793365036494003,0.0
20,0,1,80,24,48.19972109315698,2.724138312257319,0.0
20,1,0,69,25,41.726978596115124,-73.45443464696513,0.0
20,0,2,5,36,-23.445216011185707,-47.09620959157379,0.0
18,0,2,17,33,44.18393049938082,-79.54158115854298,0.0
19,2,0,81,28,40.84088072921691,-73.8593689483766,0.0
11,1,1,84,39,44.05728029818154,-79.52836895674221,0.0
11,0,0,58,16,48.72130005416832,2.5364418016684978,0.0
15,1,1,75,13,40.547006687868425,-74.62822919991892,0.0
7,36,0,12,60,-33.615803067001494,151.4036333534967,10.2925351061832
10,1,1,69,39,51.22978800043562,0.29975431607734404,0.0
13,2,1,93,26,48.380674762662686,2.199995126831094,0.0
17,1,0,33,12,40.612404066979636,-73.28596324173327,0.0
15,1,0,52,12,35.74085348758317,140.1268120735726,0.0
11,1,1,9,26,2.1433969827407964,103.90433626472759,0.0
16,1,2,36,37,19.41278257159335,72.58479217037113,0.0
19,0,1,69,22,42.983598080890516,-79.26032928814321,0.0
20,1,2,50,38,49.12638620320007,2.619786735524549,0.0
15,2,1,46,13,-33.932365720826,151.2950309206133,0.0
18,0,0,74,10,49.37946756627017,2.857738228775539,0.0
17,0,1,3,37,49.40742835699818,2.5873611552641447,0.0
21,2,1,98,2,51.77308517939288,13.444500041805531,0.0
13,1,2,93,28,36.76306918673412,139.49978194493954,0.0
15,0,0,85,19,35.74866870739059,139.66427572762223,69.51035361765244
4,15,1,51,73,40.4513102131976,125.5853968057456,0.0
10,2,2,12,13,35.52265255764445,140.0790367490006,0.0
10,0,1,40,15,51.694618162977285,-0.28500300577679827,0.0
19,1,0,79,34,51.90832866602008,0.8561494714640675,0.0
8,1,1,45,12,51.74079127513243,-0.8944373018545624,0.0
20,1,0,69,3,19.21777903530546,73.43670782728807,0.0
9,2,1,85,11,-23.88923782849858,-47.46354133384691,0.0
15,2,0,89,30,44.885026091114916,-79.4384508285576,0.0
19,2,2,61,13,41.59990625206901,-72.92833362590468,0.0
13,2,0,96,34,41.103699655656456,-73.66186663297458,0.0
3,22,1,87,110,60.385663024010334,29.621077721774956,237.298505914054
17,0,2,3,39,52.12732342874398,12.972524674184585,75.82529073157038
16,2,1,90,24,35.47518259482739,139.64669997710482,0.0
17,0,0,22,13,52.13473889458295,14.121085071762316,349.6296108800298
20,1,0,21,37,49.312787306981434,2.713393964164083,0.0
11,2,2,70,14,-24.331827392633038,-46.377066741904805,0.0
12,0,2,66,32,1.290593038321545,103.63618550483476,0.0
11,2,0,8,33,-23.44412758077013,-46.632569082904254,0.0
13,2,1,72,34,-24.20611050508756,-45.74775205034472,0.0
19,1,2,24,13,-23.15159866347529,-46.69825489149034,0.0
8,1,2,87,4,19.21710382144497,73.93061741267425,0.0
10,2,0,51,4,2.825206413331613,103.79844810263836,0.0
18,2,1,24,37,-24.08328186243251,-46.48029280099105,0.0
13,0,1,30,14,52.77931982380679,14.431083074004661,0.0
14,1,0,74,33,52.13499924222662,-0.07856859146289877,0.0
13,1,2,55,9,48.33787329964313,2.8726546751530564,0.0
10,0,1,95,12,-23.86243509800506,-46.37031122079119,0.0
10,0,2,52,11,41.024078166671295,-74.47570289190026,135.584007098447
9,0,0,84,20,-23.29616587520643,-47.016943545112596,0.0
11,1,1,62,11,39.78212554816159,-73.77846943053052,0.0
21,2,1,66,25,18.661670981831104,72.9684934229744,0.0
20,1,1,74,37,19.351659862380522,72.81721909480665,0.0
12,0,2,23,35,18.646580613523454,72.68386090819789,0.0
21,2,2,69,16,51.90888110146222,13.455930353189926,0.0
19,2,1,79,9,18.404646720746857,73.37393041574727,0.0
17,1,0,57,28,-24.403043334621863,-46.9810346156608,0.0
1,16,1,57,55,48.80982043990928,2.3129813578646123,0.0
12,2,0,58,33,19.120476136304852,73.23110871465687,0.0
8,0,2,18,4,52.912016590232554,13.303381960346613,0.0
10,2,1,74,7,48.611750262735846,2.647710778279938,0.0
11,0,2,4,14,43.802890154745256,-78.53166611138121,0.0
18,0,1,58,9,-23.812498286727678,-46.68131370265967,0.0
15,2,2,92,9,52.36158911935411,12.600094273151656,0.0
13,0,2,83,12,0.7548801209971502,104.3092620034327,0.0
17,2,0,32,23,1.0416773903586787,103.77620067561843,0.0
19,2,1,98,15,52.63262738390813,-0.8254668631263979,0.0
20,0,1,40,1,36.1173078912334,140.45483708623664,0.0
21,2,0,7,28,44.365015742617395,-79.36092777768866,0.0
21,1,2,66,19,51.53932815066707,0.10392153618040942,0.0
12,0,1,9,36,0.2096902138372141,104.54373071803838,0.0
20,2,0,61,3,35.99251064989214,139.92019012949598,0.0
19,1,2,45,23,-23.427861081110784,-45.92303932835567,0.0
20,0,1,8,16,41.110519126334644,-73.95946006373028,0.0
17,0,2,22,1,-23.76044984988956,-46.2388183223828,0.0
9,0,0,73,17,48.41962482725429,2.869991643811486,0.0
21,0,2,87,5,-22.8771270106795,-46.22398466911005,0.0
2,12,1,36,72,35.41381356902318,139.56157775464507,103.8442859532487
21,1,1,53,32,2.6083037882891595,103.18897544708037,0.0
15,1,1,31,33,52.36848417950099,13.076845304384866,255.8511701553051
12,2,2,93,31,48.874173940712254,2.8313442148525008,0.0
19,0,0,93,31,1.0141068635128012,104.05648625201299,0.0
18,0,1,68,10,40.18984366557145,-73.2579963936414,0.0
21,1,1,94,10,1.0757860025468995,104.02569314552294,0.0
13,0,2,82,8,18.775056394399385,72.80902291304693,42.17135467363042
8,1,2,14,19,43.103358273951756,-80.06275899886165,0.0
17,1,2,4,23,35.568357236549375,140.10709739588958,0.0
21,6,1,62,183,35.657857863425974,139.64535287506203,68.17347718768787
21,1,0,66,34,53.05178285969301,13.461257855794056,204.75656730277575
20,1,0,57,16,1.0625598457602852,103.96247242022163,0.0
8,1,2,78,1,51.378199639896415,-0.6436672898982556,0.0
13,0,2,40,31,51.46034867577024,-0.25482809908942605,0.0
10,2,0,25,37,-22.575633702199386,-46.881229205368406,212.13250110185174
19,2,0,2,24,51.26924967951558,-0.11710889444764704,0.0
15,1,1,29,3,48.86161165112113,3.1495670036584578,0.0
16,0,0,84,11,-33.11396877080198,151.68936925323987,0.0
20,1,0,26,27,2.035785127360997,104.9680215384026,0.0
14,2,2,43,19,-33.95475668553588,151.4917070748415,0.0
16,0,0,11,3,0.648957685708359,103.87364750282339,216.1629910219247
21,0,2,50,1,40.43925235130645,-73.9790397873471,0.0
20,1,2,55,21,-33.38035046098147,152.1096293149818,0.0
15,2,2,78,27,52.17883468507126,13.583710858108809,0.0
10,2,1,12,2,19.369881492641873,71.6898669944537,0.0
9,1,1,54,3,40.98706492926739,-74.14131028976396,0.0
10,1,2,76,1,52.75850185969754,13.471628616930639,0.0
2,15,0,14,51,-33.868813970950825,151.4336352638629,74.74745212555185
11,1,2,53,11,40.52588630297529,-73.02332926913896,0.0
14,0,0,14,31,51.93463031339734,-0.6935068056318044,0.0
15,0,0,52,15,52.33033504008084,14.32632568644167,0.0
3,35,1,97,106,6.088893668443143,4.354197790208659,104.3795308843709
10,0,2,49,17,52.127982062503015,12.87038916735512,0.0
14,0,1,89,29,51.94893467528433,14.16100800000286,384.06322489428356
10,1,1,58,13,35.77106044177903,138.95886651137286,0.0
18,0,0,69,39,35.95246204262919,139.4949227641096,0.0
18,0,0,58,32,48.975748131060726,2.745245320370555,0.0
21,2,0,61,4,40.78578080485658,-73.6573434805438,0.0
15,2,0,83,8,51.34572189385689,0.4469117180006361,0.0
10,1,2,33,20,-23.645040734580935,-46.749983644381764,0.0
10,0,0,68,37,-23.177219952159465,-46.82986059459995,0.0
18,0,0,4,25,1.1917125835468607,103.79869930284399,0.0
13,2,0,67,9,52.40227163889766,13.343135831866412,0.0
11,2,0,78,13,19.448019135324582,73.65865321238306,0.0
13,1,0,30,34,-23.334345634404613,-45.854315575423534,0.0
17,1,0,93,37,48.61557660258589,2.7810873034975807,0.0
21,0,1,2,37,1.9632016731039685,103.32648050768022,0.0
15,0,2,38,28,2.2182076262428243,103.72394704305144,0.0
17,1,2,15,28,53.03307714069844,12.971690195667934,177.3741666551475
23,47,1,73,52,35.58954383838016,139.7059926905884,45.76282626232132
3,9,1,47,77,52.48036342573099,13.55165409019374,0.0
13,1,2,23,10,-23.864964445594346,-46.6535591750179,0.0
19,0,0,33,34,41.2996634988713,-73.84832907054967,0.0
19,2,2,79,33,44.388926640243646,-79.88818366938617,0.0
11,0,0,45,27,0.5493282966794599,104.95896651458082,0.0
13,1,0,32,26,40.694533325040695,-73.70638402644352,0.0
9,1,1,31,6,43.63552467603404,-78.69288796108722,0.0
15,1,1,89,2,20.302921087072853,72.2934278426717,0.0
20,0,0,58,4,-23.637687515182655,-47.37691693387312,0.0
15,0,0,68,10,-33.4753152172225,150.67106845973362,0.0
11,2,2,28,22,2.0795639041628333,103.28235047134544,304.9774262273244
21,1,0,48,39,40.67953574122399,-74.18374530560297,345.04145848579196
8,0,0,10,15,43.128752626800065,-78.92625364776457,0.0
12,2,2,20,27,51.81989747831545,13.85414092801402,0.0
8,2,0,98,22,18.833845409706818,73.1175937214921,0.0
11,2,1,95,14,48.56018603131025,1.5137457630153728,0.0
10,2,2,79,28,-24.00877291238772,-45.88039085618017,0.0
19,1,2,24,34,1.7057058415061914,103.06495362037322,0.0
19,0,0,21,3,48.23594050078613,2.4980807212667733,0.0
9,0,1,83,30,-22.90141114608265,-46.97155256072457,0.0
21,2,1,71,18,1.415496579840235,103.21729823945049,0.0
9,1,1,56,6,-34.33036630522892,150.7111291589131,0.0
21,2,2,15,3,53.35613961804343,12.238581099737875,0.0
20,2,2,43,9,36.53407800400312,139.60418289768336,0.0
10,2,1,24,11,18.54630722809543,72.68328557334571,0.0
17,2,1,82,11,19.19774786940395,72.98630715482368,0.0
20,1,1,26,29,-23.920437138231694,-47.50239023616827,0.0
8,0,2,68,1,43.33207345163528,-78.79862328660002,0.0
12,2,0,46,9,36.05263783880699,140.50132757700794,0.0
2,12,1,66,91,10.93560705555736,-66.92032543712492,418.3366762439885
20,2,1,33,31,-33.64002868190096,151.31949079139403,0.0
8,1,0,53,18,44.45161911357103,-79.51980475734834,0.0
8,2,1,99,31,48.05117777221913,1.9906561351820686,0.0
5,8,1,44,60,-23.776781122027007,-46.45582352717177,345.54160585876093
21,0,0,75,2,49.25312819032872,2.2457958692591973,0.0
17,0,1,27,36,44.46319102930011,-79.31541038622174,0.0
19,2,2,17,26,50.92015505875343,0.1168279584997223,0.0
20,0,2,96,25,36.16333111106441,139.39142332747736,0.0
19,2,2,80,9,48.32774217596497,1.3445970058222927,0.0
20,0,2,35,37,-34.07689700136507,151.87848186572322,0.0
8,0,1,44,34,-33.22653348303305,151.42751256474656,0.0
19,2,0,52,20,1.736091634847285,103.7806646680983,0.0
14,1,2,21,25,49.35177670551875,2.4731681847367857,0.0
12,2,1,2,14,-33.57470003251407,150.7589764408862,0.0
20,1,1,38,21,18.46159979072393,73.09858799829436,0.0
20,0,1,15,31,18.588010095854166,73.30455652284142,0.0
18,2,1,23,5,34.8978920146016,139.55758526617345,0.0
10,0,0,50,9,43.39527472222489,-79.65594623436618,378.6953990783728
10,1,1,35,6,2.266396806532499,102.8231905882947,143.66638879381298
14,2,0,16,2,44.007135744752944,-79.03639072653047,0.0
13,2,2,71,14,48.62443982775127,2.031470617284297,0.0
14,2,1,63,15,1.4075780480340219,103.23164837153837,0.0
16,1,2,58,23,48.29704253598665,2.1845021386131034,0.0
21,0,0,91,25,-24.14582428608935,-47.166660554413106,0.0
20,1,1,17,38,45.19802450781048,-78.35137369917824,0.0
8,1,1,67,16,40.36508918505501,-74.38949330506786,0.0
17,0,2,99,8,49.34713432683735,2.10175927934896,7.635474332676807
15,1,0,74,20,52.00995108114982,1.1144336843207168,0.0
14,1,1,16,15,51.40477268519295,-0.40325559127742683,222.85978163754342
9,2,2,75,38,-23.735753150844758,-46.88816507759257,0.0
19,2,1,3,17,-23.80235224033657,-45.66510534871554,0.0
10,0,2,55,31,43.910936113175,-79.43431892590496,478.6336554338162
15,0,2,73,27,42.93414571376906,-79.52555118490386,0.0
11,1,1,19,14,51.609047633673825,13.271371942788486,0.0
19,2,0,49,32,-24.93029869963644,-46.21618579670022,0.0
15,2,0,59,38,-34.18245527083865,150.01712166232187,0.0
11,2,2,34,33,36.01458513535848,139.5571184650615,0.0
4,27,1,62,72,19.003944630624606,73.00220626878745,0.0
8,1,2,60,18,-34.107640072947106,150.71180005339482,0.0
8,2,0,71,30,41.722283055559934,-75.03117416078122,0.0
9,2,0,86,20,51.388133276578664,0.06277402332716106,0.0
13,0,2,71,36,49.6384678080249,1.9706378058661707,0.0
20,0,2,71,3,18.614783656994263,73.32399475855718,0.0
15,2,1,75,20,35.595387127268765,139.36033148204353,0.0
17,1,2,13,13,53.28184209972031,13.79927430915865,0.0
15,2,2,5,25,1.8972372531721302,104.61438220962397,0.0
12,2,0,27,23,0.49320318811918396,104.37565928376209,0.0
15,0,0,51,25,51.514040998398116,13.56991997681167,0.0
14,1,1,66,38,40.2784964053672,-75.18076415349593,0.0
14,2,0,58,14,18.88717456933272,73.34039904539837,0.0
21,1,1,9,2,51.856789656570506,13.648063845043657,0.0
13,1,1,29,9,48.602933612305726,2.3984703077468112,0.0
11,0,2,32,35,43.25123053938366,-79.0238513152982,0.0
14,0,1,80,19,35.43843472791783,139.4078164812505,0.0
20,1,1,11,39,-23.893957877896245,-46.228853539946996,0.0
11,2,0,97,36,52.63706877355665,13.76297620884195,0.0
8,2,0,26,3,53.26928241943254,13.23696300692498,0.0
3,26,1,78,81,39.40388531375838,115.97985226279539,168.78910840842815
13,1,2,48,10,53.198428387109445,13.167613177258145,0.0
20,2,0,9,37,43.960014355491815,-80.79776184134678,0.0
14,2,1,7,32,35.45114943315489,140.36547329942394,0.0
13,0,1,98,16,-22.912677758687114,-46.37452811209386,0.0
5,27,1,96,143,35.174518655005684,52.17656866054396,129.39730513536762
20,1,2,76,14,41.527461668309016,-73.80166735831392,0.0
16,0,2,60,24,19.683577504435878,72.46211505709768,0.0
11,2,1,58,13,51.96821735917692,0.7267806164891059,0.0
13,1,1,45,25,1.6750589128969056,103.11623800247018,0.0
11,0,2,46,22,48.887384310312726,1.5778185389383603,0.0
9,2,1,81,2,-34.29655567898913,150.54022046568846,0.0
11,2,1,37,29,19.42486856407473,72.71942082386875,0.0
9,2,2,88,21,-23.142064109989796,-46.40146671415956,0.0
19,2,0,73,39,52.804679723086224,13.452650676936967,0.0
17,0,0,48,1,0.529211735242341,103.91904265966927,0.0
13,1,0,96,30,-23.44798665646906,-45.07235155128698,0.0
11,1,1,13,33,1.5495128722038507,103.4077705792305,0.0
12,2,2,50,14,51.98166953273784,14.202427674349103,0.0
13,0,0,62,19,41.21440659986951,-73.80905620259472,0.0
18,0,1,67,34,40.421093822065934,-74.07901830287089,0.0
13,1,1,88,27,51.62287197819408,-0.225448847791047,0.0
18,2,1,9,7,39.67019117821728,-73.77851405469951,0.0
9,0,1,2,37,-23.272471676085573,-46.01544413035058,403.10927141733276
15,2,2,12,7,35.189325176020965,139.53788324847636,0.0
20,42,1,76,64,-33.918678986077104,151.23179043065772,0.0
15,0,1,44,27,43.541689644420636,-78.76048373308714,0.0
18,1,2,60,8,-24.63332261420206,-45.88842519633971,0.0
6,1,2,68,35,40.67233221862598,-74.04264904864186,13716.815742611992
20,0,1,87,35,51.981488412681145,-0.5086229530690177,0.0
15,1,0,82,7,53.24208653927449,13.188370058256227,0.0
20,0,0,34,26,43.37563648795568,-79.5475294250622,0.0
20,1,1,43,10,35.418071992031436,140.36253100656631,0.0
19,1,0,93,20,18.485608968674832,72.31287488519976,0.0
14,2,2,85,33,48.573265293744946,2.426998739036777,0.0
18,0,2,62,6,48.99328817397213,2.5394403232042224,0.0
11,1,0,85,24,1.0460441728140426,103.79531280205052,14995.128426200363
11,2,2,98,19,52.19455475658955,-0.31373658042770325,0.0
15,0,1,63,23,-35.02085116987865,150.58163194215695,0.0
16,1,2,46,31,34.73010787558817,138.6677497128232,0.0
4,7,1,77,112,52.410154372100926,13.237917943521634,0.0
21,0,2,31,2,43.796724961605904,-79.59337477638996,0.0
13,2,1,78,16,36.049293703657206,139.59936830281717,0.0
12,1,2,53,27,-23.661261048342357,-47.394063826696154,0.0
8,1,1,47,36,49.201118101607484,3.0153710989936098,0.0
9,2,2,33,15,51.97732405176484,0.06843257056329427,0.0
9,1,1,77,6,35.75340363848085,140.2516136505238,0.0
20,0,0,2,10,-24.248814427894114,-47.38683596158919,170.69398665674314
2,38,0,89,147,59.27161116675135,30.32053555855392,241.3565849789017
10,0,1,49,2,-33.91734978370166,150.24689416101867,259.3685382152256
21,0,0,36,35,47.96632165839476,2.5808149374138445,178.38482348131717
1,24,0,86,128,60.05154095948443,29.496560520209723,305.3956048614596
13,2,2,25,24,51.866395154958084,0.5321303353327402,0.0
9,2,1,49,11,0.6734723845866101,103.4829884294833,0.0
17,0,1,25,31,42.85534275206205,-79.64430291691974,0.0
16,1,1,25,17,-23.538846199557064,-46.42806207805277,0.0
14,0,2,99,27,44.08841721913457,-79.01600221646834,0.0
9,1,0,26,38,52.565277860958325,0.5781382594472637,0.0
21,0,1,11,4,2.3595392805621067,103.76185396931943,0.0
10,1,1,98,35,35.41255702787989,139.74740143107812,0.0
17,2,1,86,33,34.92148904329662,139.80443042028122,0.0
22,14,0,87,178,51.613680956240174,0.12654123785394097,45.95386611580934
13,0,0,5,22,49.48751020646706,2.262444768629244,0.0
